billing_item_id,billing_id,charge_category,charge_type,description,amount,created_at,updated_at,deleted_at
4203,1512,recurring,electricity_share,Electricity Share,557.46,,,
4204,1512,recurring,water_share,Water Share,84.43,,,
4205,1512,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4206,1513,recurring,rent,Monthly Rent,11065.00,,,
4207,1513,recurring,electricity_share,Electricity Share,609.84,,,
4208,1513,recurring,water_share,Water Share,105.08,,,
4209,1513,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4210,1514,move_out,electricity_share,Final Electricity Share,609.84,,,
4211,1514,move_out,water_share,Final Water Share,105.08,,,
4212,1514,move_out,deposit_refund,Security Deposit Refund,-11065.00,,,
4213,1515,recurring,rent,Monthly Rent,12813.00,,,
4214,1515,recurring,electricity_share,Electricity Share,1005.49,,,
4215,1516,recurring,rent,Monthly Rent,12813.00,,,
4216,1516,recurring,electricity_share,Electricity Share,648.13,,,
4217,1516,recurring,water_share,Water Share,114.66,,,
4218,1517,recurring,rent,Monthly Rent,12813.00,,,
4219,1517,recurring,electricity_share,Electricity Share,811.91,,,
4220,1517,recurring,water_share,Water Share,163.38,,,
4221,1518,recurring,rent,Monthly Rent,12813.00,,,
4222,1518,recurring,electricity_share,Electricity Share,719.32,,,
4223,1518,recurring,water_share,Water Share,220.80,,,
4224,1519,recurring,rent,Monthly Rent,12813.00,,,
4225,1519,recurring,electricity_share,Electricity Share,1190.45,,,
4226,1520,recurring,rent,Monthly Rent,12813.00,,,
4227,1520,recurring,electricity_share,Electricity Share,796.93,,,
4228,1520,recurring,water_share,Water Share,145.77,,,
4229,1521,recurring,rent,Monthly Rent,12813.00,,,
4230,1521,recurring,electricity_share,Electricity Share,449.75,,,
4231,1521,recurring,water_share,Water Share,130.33,,,
4232,1522,recurring,rent,Monthly Rent,10883.00,,,
4233,1522,recurring,electricity_share,Electricity Share,1563.87,,,
4234,1523,recurring,rent,Monthly Rent,10883.00,,,
4235,1523,recurring,electricity_share,Electricity Share,1894.67,,,
4236,1524,recurring,rent,Monthly Rent,10883.00,,,
4237,1524,recurring,electricity_share,Electricity Share,1618.92,,,
4238,1525,recurring,rent,Monthly Rent,10883.00,,,
4239,1525,recurring,electricity_share,Electricity Share,1550.11,,,
4240,1526,recurring,rent,Monthly Rent,10883.00,,,
4241,1526,recurring,electricity_share,Electricity Share,1381.98,,,
4242,1526,recurring,water_share,Water Share,343.28,,,
4243,1527,recurring,rent,Monthly Rent,10883.00,,,
4244,1527,recurring,electricity_share,Electricity Share,2274.53,,,
4245,1528,recurring,rent,Monthly Rent,10883.00,,,
4246,1528,recurring,electricity_share,Electricity Share,1613.42,,,
4247,1529,recurring,rent,Monthly Rent,12151.00,,,
4248,1529,recurring,electricity_share,Electricity Share,2247.01,,,
4249,1529,recurring,water_share,Water Share,203.17,,,
4250,1530,recurring,rent,Monthly Rent,12151.00,,,
4251,1530,recurring,electricity_share,Electricity Share,1346.78,,,
4252,1530,recurring,water_share,Water Share,445.88,,,
4253,1531,recurring,rent,Monthly Rent,12151.00,,,
4254,1531,recurring,electricity_share,Electricity Share,1714.43,,,
4255,1531,recurring,water_share,Water Share,307.72,,,
4256,1532,recurring,rent,Monthly Rent,12151.00,,,
4257,1532,recurring,electricity_share,Electricity Share,2093.79,,,
4258,1532,recurring,water_share,Water Share,309.48,,,
4259,1533,recurring,rent,Monthly Rent,12151.00,,,
4260,1533,recurring,electricity_share,Electricity Share,1554.10,,,
4261,1533,recurring,water_share,Water Share,414.88,,,
4262,1534,recurring,rent,Monthly Rent,12151.00,,,
4263,1534,recurring,electricity_share,Electricity Share,2067.49,,,
4264,1535,recurring,rent,Monthly Rent,12151.00,,,
4265,1535,recurring,electricity_share,Electricity Share,2421.15,,,
4266,1535,recurring,water_share,Water Share,275.95,,,
4267,1536,recurring,rent,Monthly Rent,9336.00,,,
4268,1536,recurring,electricity_share,Electricity Share,489.85,,,
4269,1536,recurring,water_share,Water Share,111.46,,,
4270,1536,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4271,1537,recurring,rent,Monthly Rent,9336.00,,,
4272,1537,recurring,electricity_share,Electricity Share,619.02,,,
4273,1537,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4274,1538,recurring,rent,Monthly Rent,9336.00,,,
4275,1538,recurring,electricity_share,Electricity Share,421.21,,,
4276,1538,recurring,water_share,Water Share,55.71,,,
4277,1538,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4278,1539,move_out,electricity_share,Final Electricity Share,421.21,,,
4279,1539,move_out,water_share,Final Water Share,55.71,,,
4280,1539,move_out,deposit_refund,Security Deposit Refund,-9336.00,,,
4281,1540,recurring,rent,Monthly Rent,6718.00,,,
4282,1540,recurring,electricity_share,Electricity Share,1580.27,,,
4283,1540,recurring,water_share,Water Share,382.67,,,
4284,1540,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4285,1541,recurring,rent,Monthly Rent,6718.00,,,
4286,1541,recurring,electricity_share,Electricity Share,1383.14,,,
4287,1541,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4288,1542,recurring,rent,Monthly Rent,6718.00,,,
4289,1542,recurring,electricity_share,Electricity Share,997.62,,,
4290,1542,recurring,water_share,Water Share,211.63,,,
4291,1542,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4292,1543,move_out,electricity_share,Final Electricity Share,997.62,,,
4293,1543,move_out,water_share,Final Water Share,211.63,,,
4294,1543,move_out,deposit_refund,Security Deposit Refund,-6718.00,,,
4295,1544,recurring,rent,Monthly Rent,7355.00,,,
4296,1544,recurring,electricity_share,Electricity Share,1108.02,,,
4297,1545,recurring,rent,Monthly Rent,7355.00,,,
4298,1545,recurring,electricity_share,Electricity Share,620.96,,,
4299,1545,recurring,water_share,Water Share,103.34,,,
4300,1546,recurring,rent,Monthly Rent,7355.00,,,
4301,1546,recurring,electricity_share,Electricity Share,745.36,,,
4302,1547,recurring,rent,Monthly Rent,7355.00,,,
4303,1547,recurring,electricity_share,Electricity Share,995.15,,,
4304,1547,recurring,water_share,Water Share,207.02,,,
4305,1548,recurring,rent,Monthly Rent,7355.00,,,
4306,1548,recurring,electricity_share,Electricity Share,783.61,,,
4307,1549,recurring,rent,Monthly Rent,7355.00,,,
4308,1549,recurring,electricity_share,Electricity Share,512.10,,,
4309,1549,recurring,water_share,Water Share,142.60,,,
4310,1550,recurring,rent,Monthly Rent,7355.00,,,
4311,1550,recurring,electricity_share,Electricity Share,1112.48,,,
4312,1551,recurring,rent,Monthly Rent,12422.00,,,
4313,1551,recurring,electricity_share,Electricity Share,1244.83,,,
4314,1552,recurring,rent,Monthly Rent,12422.00,,,
4315,1552,recurring,electricity_share,Electricity Share,2388.59,,,
4316,1552,recurring,water_share,Water Share,215.04,,,
4317,1553,recurring,rent,Monthly Rent,12422.00,,,
4318,1553,recurring,electricity_share,Electricity Share,2445.21,,,
4319,1553,recurring,water_share,Water Share,273.18,,,
4320,1554,recurring,rent,Monthly Rent,12422.00,,,
4321,1554,recurring,electricity_share,Electricity Share,1765.20,,,
4322,1554,recurring,water_share,Water Share,357.97,,,
4323,1555,recurring,rent,Monthly Rent,12422.00,,,
4324,1555,recurring,electricity_share,Electricity Share,1872.53,,,
4325,1555,recurring,water_share,Water Share,297.59,,,
4326,1556,recurring,rent,Monthly Rent,12422.00,,,
4327,1556,recurring,electricity_share,Electricity Share,1818.53,,,
4328,1556,recurring,water_share,Water Share,263.85,,,
4329,1557,recurring,rent,Monthly Rent,12422.00,,,
4330,1557,recurring,electricity_share,Electricity Share,1425.94,,,
4331,1557,recurring,water_share,Water Share,311.43,,,
4332,1558,recurring,rent,Monthly Rent,13169.00,,,
4333,1558,recurring,electricity_share,Electricity Share,1317.02,,,
4334,1558,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4335,1559,recurring,rent,Monthly Rent,13169.00,,,
4336,1559,recurring,electricity_share,Electricity Share,2176.95,,,
4337,1559,recurring,water_share,Water Share,380.30,,,
4338,1559,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4339,1560,recurring,rent,Monthly Rent,13169.00,,,
4340,1560,recurring,electricity_share,Electricity Share,861.82,,,
4341,1560,recurring,water_share,Water Share,240.33,,,
4342,1560,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4343,1561,move_out,electricity_share,Final Electricity Share,861.82,,,
4344,1561,move_out,water_share,Final Water Share,240.33,,,
4345,1561,move_out,deposit_refund,Security Deposit Refund,-13169.00,,,
4346,1562,recurring,rent,Monthly Rent,11065.00,,,
4347,1562,recurring,electricity_share,Electricity Share,557.46,,,
4348,1562,recurring,water_share,Water Share,84.43,,,
4349,1563,recurring,rent,Monthly Rent,11065.00,,,
4350,1563,recurring,electricity_share,Electricity Share,609.84,,,
4351,1563,recurring,water_share,Water Share,105.08,,,
4352,1564,recurring,rent,Monthly Rent,11065.00,,,
4353,1564,recurring,electricity_share,Electricity Share,477.70,,,
4354,1565,recurring,rent,Monthly Rent,11065.00,,,
4355,1565,recurring,electricity_share,Electricity Share,499.83,,,
4356,1565,recurring,water_share,Water Share,147.41,,,
4357,1566,recurring,rent,Monthly Rent,11065.00,,,
4358,1566,recurring,electricity_share,Electricity Share,477.75,,,
4359,1567,recurring,rent,Monthly Rent,11065.00,,,
4360,1567,recurring,electricity_share,Electricity Share,371.19,,,
4361,1568,move_out,electricity_share,Final Electricity Share,371.19,,,
4362,1568,move_out,deposit_refund,Security Deposit Refund,-11065.00,,,
4363,1569,recurring,rent,Monthly Rent,12296.00,,,
4364,1569,recurring,electricity_share,Electricity Share,408.62,,,
4365,1570,recurring,rent,Monthly Rent,12296.00,,,
4366,1570,recurring,electricity_share,Electricity Share,599.10,,,
4367,1571,recurring,rent,Monthly Rent,12296.00,,,
4368,1571,recurring,electricity_share,Electricity Share,803.34,,,
4369,1572,recurring,rent,Monthly Rent,12296.00,,,
4370,1572,recurring,electricity_share,Electricity Share,707.69,,,
4371,1572,recurring,water_share,Water Share,126.07,,,
4372,1573,recurring,rent,Monthly Rent,12296.00,,,
4373,1573,recurring,electricity_share,Electricity Share,409.66,,,
4374,1574,recurring,rent,Monthly Rent,12296.00,,,
4375,1574,recurring,electricity_share,Electricity Share,399.52,,,
4376,1574,recurring,water_share,Water Share,103.60,,,
4377,1575,move_out,electricity_share,Final Electricity Share,399.52,,,
4378,1575,move_out,water_share,Final Water Share,103.60,,,
4379,1575,move_out,deposit_refund,Security Deposit Refund,-12296.00,,,
4380,1576,recurring,rent,Monthly Rent,7241.00,,,
4381,1576,recurring,electricity_share,Electricity Share,2224.32,,,
4382,1577,recurring,rent,Monthly Rent,7241.00,,,
4383,1577,recurring,electricity_share,Electricity Share,1300.65,,,
4384,1577,recurring,water_share,Water Share,450.60,,,
4385,1578,recurring,rent,Monthly Rent,7241.00,,,
4386,1578,recurring,electricity_share,Electricity Share,1372.68,,,
4387,1579,recurring,rent,Monthly Rent,7241.00,,,
4388,1579,recurring,electricity_share,Electricity Share,1308.84,,,
4389,1580,recurring,rent,Monthly Rent,7241.00,,,
4390,1580,recurring,electricity_share,Electricity Share,2235.46,,,
4391,1580,recurring,water_share,Water Share,464.30,,,
4392,1581,recurring,rent,Monthly Rent,7241.00,,,
4393,1581,recurring,electricity_share,Electricity Share,1382.18,,,
4394,1581,recurring,water_share,Water Share,491.18,,,
4395,1582,recurring,rent,Monthly Rent,7087.00,,,
4396,1582,recurring,electricity_share,Electricity Share,2031.87,,,
4397,1582,recurring,water_share,Water Share,403.57,,,
4398,1583,recurring,rent,Monthly Rent,7087.00,,,
4399,1583,recurring,electricity_share,Electricity Share,2006.00,,,
4400,1583,recurring,water_share,Water Share,275.97,,,
4401,1584,recurring,rent,Monthly Rent,7087.00,,,
4402,1584,recurring,electricity_share,Electricity Share,1273.75,,,
4403,1585,recurring,rent,Monthly Rent,7087.00,,,
4404,1585,recurring,electricity_share,Electricity Share,2376.01,,,
4405,1585,recurring,water_share,Water Share,230.06,,,
4406,1586,recurring,rent,Monthly Rent,7087.00,,,
4407,1586,recurring,electricity_share,Electricity Share,2206.19,,,
4408,1586,recurring,water_share,Water Share,312.68,,,
4409,1587,recurring,rent,Monthly Rent,7087.00,,,
4410,1587,recurring,electricity_share,Electricity Share,837.57,,,
4411,1587,recurring,water_share,Water Share,125.75,,,
4412,1588,move_out,electricity_share,Final Electricity Share,837.57,,,
4413,1588,move_out,water_share,Final Water Share,125.75,,,
4414,1588,move_out,deposit_refund,Security Deposit Refund,-7087.00,,,
4415,1589,recurring,rent,Monthly Rent,11815.00,,,
4416,1589,recurring,electricity_share,Electricity Share,602.19,,,
4417,1589,recurring,water_share,Water Share,246.89,,,
4418,1589,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4419,1590,move_out,electricity_share,Final Electricity Share,602.19,,,
4420,1590,move_out,water_share,Final Water Share,246.89,,,
4421,1590,move_out,deposit_refund,Security Deposit Refund,-11815.00,,,
4422,1591,recurring,rent,Monthly Rent,6923.00,,,
4423,1591,recurring,electricity_share,Electricity Share,809.60,,,
4424,1591,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4425,1592,recurring,rent,Monthly Rent,6923.00,,,
4426,1592,recurring,electricity_share,Electricity Share,743.63,,,
4427,1592,recurring,water_share,Water Share,92.47,,,
4428,1592,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4429,1593,recurring,rent,Monthly Rent,6923.00,,,
4430,1593,recurring,electricity_share,Electricity Share,248.02,,,
4431,1593,recurring,water_share,Water Share,58.70,,,
4432,1593,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4433,1594,move_out,electricity_share,Final Electricity Share,248.02,,,
4434,1594,move_out,water_share,Final Water Share,58.70,,,
4435,1594,move_out,deposit_refund,Security Deposit Refund,-6923.00,,,
4436,1595,recurring,rent,Monthly Rent,12829.00,,,
4437,1595,recurring,electricity_share,Electricity Share,482.85,,,
4438,1595,recurring,water_share,Water Share,99.46,,,
4439,1595,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4440,1596,move_out,electricity_share,Final Electricity Share,482.85,,,
4441,1596,move_out,water_share,Final Water Share,99.46,,,
4442,1596,move_out,deposit_refund,Security Deposit Refund,-12829.00,,,
4443,1597,recurring,rent,Monthly Rent,9336.00,,,
4444,1597,recurring,electricity_share,Electricity Share,421.21,,,
4445,1597,recurring,water_share,Water Share,55.71,,,
4446,1597,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4447,1598,move_out,electricity_share,Final Electricity Share,421.21,,,
4448,1598,move_out,water_share,Final Water Share,55.71,,,
4449,1598,move_out,deposit_refund,Security Deposit Refund,-9336.00,,,
4450,1599,recurring,rent,Monthly Rent,11815.00,,,
4451,1599,recurring,electricity_share,Electricity Share,1381.24,,,
4452,1599,recurring,water_share,Water Share,488.93,,,
4453,1599,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4454,1600,recurring,rent,Monthly Rent,11815.00,,,
4455,1600,recurring,electricity_share,Electricity Share,1308.97,,,
4456,1600,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4457,1601,recurring,rent,Monthly Rent,11815.00,,,
4458,1601,recurring,electricity_share,Electricity Share,1229.44,,,
4459,1601,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4460,1602,move_out,electricity_share,Final Electricity Share,1229.44,,,
4461,1602,move_out,deposit_refund,Security Deposit Refund,-11815.00,,,
4462,1603,recurring,rent,Monthly Rent,6328.00,,,
4463,1603,recurring,electricity_share,Electricity Share,2007.39,,,
4464,1603,recurring,water_share,Water Share,395.12,,,
4465,1604,recurring,rent,Monthly Rent,6328.00,,,
4466,1604,recurring,electricity_share,Electricity Share,1900.67,,,
4467,1605,recurring,rent,Monthly Rent,6328.00,,,
4468,1605,recurring,electricity_share,Electricity Share,2365.97,,,
4469,1606,recurring,rent,Monthly Rent,6328.00,,,
4470,1606,recurring,electricity_share,Electricity Share,2286.89,,,
4471,1607,recurring,rent,Monthly Rent,6328.00,,,
4472,1607,recurring,electricity_share,Electricity Share,2154.96,,,
4473,1608,recurring,rent,Monthly Rent,7355.00,,,
4474,1608,recurring,electricity_share,Electricity Share,745.36,,,
4475,1608,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
4476,1609,recurring,rent,Monthly Rent,7355.00,,,
4477,1609,recurring,electricity_share,Electricity Share,995.15,,,
4478,1609,recurring,water_share,Water Share,207.02,,,
4479,1609,conditional,short_term_premium,Short-Term Premium (contract under 6 months),500.00,,,
