transaction_id,billing_id,name,reference_number,transaction_type,category,transaction_date,amount,is_recurring,created_at,updated_at,deleted_at,payment_method,or_number
2799,1115,Rent Payment - Billing #1115,FRNT-AUG2025-2799,Credit,Rent Payment,2025-08-01,13788.78,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250801-2799
2800,1116,Rent Payment - Billing #1116,FRNT-SEP2025-2800,Credit,Rent Payment,2025-09-01,14149.14,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250901-2800
2801,1117,Rent Payment - Billing #1117,FRNT-OCT2025-2801,Credit,Rent Payment,2025-10-01,13626.00,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251001-2801
2802,1118,Rent Payment - Billing #1118,FRNT-NOV2025-2802,Credit,Rent Payment,2025-11-01,12758.22,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251101-2802
2803,1119,Move-Out Settlement - Billing #1119,FRNT-NOV2025-2803,Credit,Rent Payment,2025-11-01,-10871.78,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251101-2803
2804,1120,Rent Payment - Billing #1120,FRNT-DEC2024-2804,Credit,Rent Payment,2024-12-01,7919.99,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20241201-2804
2805,1121,Move-Out Settlement - Billing #1121,FRNT-DEC2024-2805,Credit,Rent Payment,2024-12-01,-6426.01,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20241201-2805
2806,1122,Rent Payment - Billing #1122,FRNT-JAN2025-2806,Credit,Rent Payment,2025-01-01,14108.45,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250101-2806
2807,1123,Move-Out Settlement - Billing #1123,FRNT-JAN2025-2807,Credit,Rent Payment,2025-01-01,-12049.55,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250101-2807
2808,1124,Rent Payment - Billing #1124,FRNT-JAN2025-2808,Credit,Rent Payment,2025-01-01,8120.70,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250101-2808
2809,1125,Rent Payment - Billing #1125,FRNT-FEB2025-2809,Credit,Rent Payment,2025-02-01,8516.44,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250201-2809
2810,1126,Rent Payment - Billing #1126,FRNT-MAR2025-2810,Credit,Rent Payment,2025-03-01,8107.22,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250301-2810
2811,1127,Rent Payment - Billing #1127,FRNT-APR2025-2811,Credit,Rent Payment,2025-04-01,8540.30,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2811
2812,1128,Rent Payment - Billing #1128,FRNT-MAY2025-2812,Credit,Rent Payment,2025-05-01,8581.82,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250501-2812
2813,1129,Rent Payment - Billing #1129,FRNT-JUN2025-2813,Credit,Rent Payment,2025-06-01,8293.82,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250601-2813
2814,1130,Rent Payment - Billing #1130,FRNT-JUL2025-2814,Credit,Rent Payment,2025-07-01,8165.10,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250701-2814
2815,1131,Rent Payment - Billing #1131,FRNT-AUG2025-2815,Credit,Rent Payment,2025-08-01,8439.72,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250801-2815
2816,1132,Rent Payment - Billing #1132,FRNT-SEP2025-2816,Credit,Rent Payment,2025-09-01,8185.36,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250901-2816
2817,1133,Rent Payment - Billing #1133,FRNT-OCT2025-2817,Credit,Rent Payment,2025-10-01,7944.11,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20251001-2817
2818,1134,Rent Payment - Billing #1134,FRNT-NOV2025-2818,Credit,Rent Payment,2025-11-01,8463.02,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251101-2818
2819,1135,Rent Payment - Billing #1135,FRNT-DEC2025-2819,Credit,Rent Payment,2025-12-01,8079.30,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251201-2819
2820,1136,Move-Out Settlement - Billing #1136,FRNT-DEC2025-2820,Credit,Rent Payment,2025-12-01,-6630.70,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20251201-2820
2821,1137,Move-In Payment - Billing #1137,FRNT-DEC2024-2821,Credit,Rent Payment,2024-12-01,13846.00,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20241201-2821
2822,1138,Rent Payment - Billing #1138,FRNT-JAN2025-2822,Credit,Rent Payment,2025-01-01,7823.03,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250101-2822
2823,1139,Rent Payment - Billing #1139,FRNT-FEB2025-2823,Credit,Rent Payment,2025-02-01,7720.56,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2823
2824,1140,Rent Payment - Billing #1140,FRNT-MAR2025-2824,Credit,Rent Payment,2025-03-01,7454.38,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2824
2825,1141,Rent Payment - Billing #1141,FRNT-APR2025-2825,Credit,Rent Payment,2025-04-01,7628.27,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250401-2825
2826,1142,Rent Payment - Billing #1142,FRNT-MAY2025-2826,Credit,Rent Payment,2025-05-01,7685.13,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250501-2826
2827,1143,Rent Payment - Billing #1143,FRNT-JUN2025-2827,Credit,Rent Payment,2025-06-01,7443.74,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250601-2827
2828,1144,Move-Out Settlement - Billing #1144,FRNT-JUN2025-2828,Credit,Rent Payment,2025-06-01,-6402.26,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250601-2828
2829,1145,Rent Payment - Billing #1145,FRNT-JAN2025-2829,Credit,Rent Payment,2025-01-01,8323.03,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250101-2829
2830,1146,Rent Payment - Billing #1146,FRNT-FEB2025-2830,Credit,Rent Payment,2025-02-01,8220.56,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250201-2830
2831,1147,Rent Payment - Billing #1147,FRNT-MAR2025-2831,Credit,Rent Payment,2025-03-01,7954.38,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2831
2832,1148,Move-Out Settlement - Billing #1148,FRNT-MAR2025-2832,Credit,Rent Payment,2025-03-01,-6391.62,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250301-2832
2833,1149,Rent Payment - Billing #1149,FRNT-JAN2025-2833,Credit,Rent Payment,2025-01-01,7823.03,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250101-2833
2834,1150,Rent Payment - Billing #1150,FRNT-FEB2025-2834,Credit,Rent Payment,2025-02-01,7720.56,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2834
2835,1151,Rent Payment - Billing #1151,FRNT-MAR2025-2835,Credit,Rent Payment,2025-03-01,7454.38,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250301-2835
2836,1152,Rent Payment - Billing #1152,FRNT-APR2025-2836,Credit,Rent Payment,2025-04-01,7628.27,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2836
2837,1153,Rent Payment - Billing #1153,FRNT-MAY2025-2837,Credit,Rent Payment,2025-05-01,7685.13,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250501-2837
2838,1154,Rent Payment - Billing #1154,FRNT-JUN2025-2838,Credit,Rent Payment,2025-06-01,7443.74,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250601-2838
2839,1155,Rent Payment - Billing #1155,FRNT-JUL2025-2839,Credit,Rent Payment,2025-07-01,7673.82,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250701-2839
2840,1156,Rent Payment - Billing #1156,FRNT-AUG2025-2840,Credit,Rent Payment,2025-08-01,7660.06,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250801-2840
2841,1157,Rent Payment - Billing #1157,FRNT-SEP2025-2841,Credit,Rent Payment,2025-09-01,7731.26,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250901-2841
2842,1158,Rent Payment - Billing #1158,FRNT-OCT2025-2842,Credit,Rent Payment,2025-10-01,7420.60,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251001-2842
2843,1159,Rent Payment - Billing #1159,FRNT-NOV2025-2843,Credit,Rent Payment,2025-11-01,7481.38,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251101-2843
2844,1160,Rent Payment - Billing #1160,FRNT-DEC2025-2844,Credit,Rent Payment,2025-12-01,7487.20,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251201-2844
2845,1161,Move-Out Settlement - Billing #1161,FRNT-DEC2025-2845,Credit,Rent Payment,2025-12-01,-6358.80,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251201-2845
2846,1162,Rent Payment - Billing #1162,FRNT-JAN2025-2846,Credit,Rent Payment,2025-01-01,9813.28,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250101-2846
2847,1163,Rent Payment - Billing #1163,FRNT-FEB2025-2847,Credit,Rent Payment,2025-02-01,10132.47,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2847
2848,1164,Rent Payment - Billing #1164,FRNT-MAR2025-2848,Credit,Rent Payment,2025-03-01,9978.37,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2848
2849,1165,Rent Payment - Billing #1165,FRNT-APR2025-2849,Credit,Rent Payment,2025-04-01,9918.80,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2849
2850,1166,Rent Payment - Billing #1166,FRNT-MAY2025-2850,Credit,Rent Payment,2025-05-01,9941.82,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250501-2850
2851,1167,Rent Payment - Billing #1167,FRNT-JUN2025-2851,Credit,Rent Payment,2025-06-01,9881.32,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250601-2851
2852,1168,Rent Payment - Billing #1168,FRNT-JUL2025-2852,Credit,Rent Payment,2025-07-01,9980.70,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250701-2852
2853,1169,Rent Payment - Billing #1169,FRNT-AUG2025-2853,Credit,Rent Payment,2025-08-01,10208.36,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250801-2853
2854,1170,Rent Payment - Billing #1170,FRNT-SEP2025-2854,Credit,Rent Payment,2025-09-01,10208.40,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250901-2854
2855,1171,Rent Payment - Billing #1171,FRNT-OCT2025-2855,Credit,Rent Payment,2025-10-01,10012.55,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251001-2855
2856,1172,Rent Payment - Billing #1172,FRNT-NOV2025-2856,Credit,Rent Payment,2025-11-01,9937.31,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251101-2856
2857,1173,Rent Payment - Billing #1173,FRNT-DEC2025-2857,Credit,Rent Payment,2025-12-01,9955.02,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251201-2857
2858,1174,Move-Out Settlement - Billing #1174,FRNT-DEC2025-2858,Credit,Rent Payment,2025-12-01,-8716.98,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20251201-2858
2859,1175,Move-In Payment - Billing #1175,FRNT-DEC2024-2859,Credit,Rent Payment,2024-12-01,26338.00,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20241201-2859
2860,1176,Rent Payment - Billing #1176,FRNT-JAN2025-2860,Credit,Rent Payment,2025-01-01,16476.48,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250101-2860
2861,1177,Rent Payment - Billing #1177,FRNT-FEB2025-2861,Credit,Rent Payment,2025-02-01,16262.53,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2861
2862,1178,Rent Payment - Billing #1178,FRNT-MAR2025-2862,Credit,Rent Payment,2025-03-01,14862.94,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250301-2862
2863,1179,Move-Out Settlement - Billing #1179,FRNT-MAR2025-2863,Credit,Rent Payment,2025-03-01,-11975.06,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250301-2863
2864,1180,Rent Payment - Billing #1180,FRNT-JAN2025-2864,Credit,Rent Payment,2025-01-01,11986.47,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250101-2864
2865,1181,Rent Payment - Billing #1181,FRNT-FEB2025-2865,Credit,Rent Payment,2025-02-01,12064.16,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2865
2866,1182,Rent Payment - Billing #1182,FRNT-MAR2025-2866,Credit,Rent Payment,2025-03-01,10963.61,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250301-2866
2867,1183,Move-Out Settlement - Billing #1183,FRNT-MAR2025-2867,Credit,Rent Payment,2025-03-01,-8160.39,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250301-2867
2868,1184,Rent Payment - Billing #1184,FRNT-FEB2025-2868,Credit,Rent Payment,2025-02-01,9908.38,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250201-2868
2869,1185,Rent Payment - Billing #1185,FRNT-MAR2025-2869,Credit,Rent Payment,2025-03-01,9286.42,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250301-2869
2870,1186,Rent Payment - Billing #1186,FRNT-APR2025-2870,Credit,Rent Payment,2025-04-01,7938.90,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2870
2871,1187,Move-Out Settlement - Billing #1187,FRNT-APR2025-2871,Credit,Rent Payment,2025-04-01,-5997.10,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250401-2871
2872,1188,Rent Payment - Billing #1188,FRNT-FEB2025-2872,Credit,Rent Payment,2025-02-01,10632.47,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250201-2872
2873,1189,Rent Payment - Billing #1189,FRNT-MAR2025-2873,Credit,Rent Payment,2025-03-01,10478.37,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2873
2874,1190,Rent Payment - Billing #1190,FRNT-APR2025-2874,Credit,Rent Payment,2025-04-01,10418.80,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250401-2874
2875,1191,Move-Out Settlement - Billing #1191,FRNT-APR2025-2875,Credit,Rent Payment,2025-04-01,-8753.20,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250401-2875
2876,1192,Move-In Payment - Billing #1192,FRNT-JAN2025-2876,Credit,Rent Payment,2025-01-01,22694.00,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250101-2876
2877,1193,Rent Payment - Billing #1193,FRNT-FEB2025-2877,Credit,Rent Payment,2025-02-01,12912.83,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250201-2877
2878,1194,Move-Out Settlement - Billing #1194,FRNT-FEB2025-2878,Credit,Rent Payment,2025-02-01,-10281.17,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250201-2878
2879,1195,Rent Payment - Billing #1195,FRNT-FEB2025-2879,Credit,Rent Payment,2025-02-01,14537.84,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250201-2879
2880,1196,Rent Payment - Billing #1196,FRNT-MAR2025-2880,Credit,Rent Payment,2025-03-01,14639.72,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2880
2881,1197,Rent Payment - Billing #1197,FRNT-APR2025-2881,Credit,Rent Payment,2025-04-01,13859.81,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2881
2882,1198,Move-Out Settlement - Billing #1198,FRNT-APR2025-2882,Credit,Rent Payment,2025-04-01,-12298.19,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250401-2882
2883,1199,Rent Payment - Billing #1199,FRNT-FEB2025-2883,Credit,Rent Payment,2025-02-01,14317.50,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250201-2883
2884,1200,Rent Payment - Billing #1200,FRNT-MAR2025-2884,Credit,Rent Payment,2025-03-01,13778.30,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250301-2884
2885,1201,Rent Payment - Billing #1201,FRNT-APR2025-2885,Credit,Rent Payment,2025-04-01,13415.28,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250401-2885
2886,1202,Rent Payment - Billing #1202,FRNT-MAY2025-2886,Credit,Rent Payment,2025-05-01,14073.71,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250501-2886
2887,1203,Rent Payment - Billing #1203,FRNT-JUN2025-2887,Credit,Rent Payment,2025-06-01,13335.83,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250601-2887
2888,1204,Rent Payment - Billing #1204,FRNT-JUL2025-2888,Credit,Rent Payment,2025-07-01,13623.22,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250701-2888
2889,1205,Rent Payment - Billing #1205,FRNT-AUG2025-2889,Credit,Rent Payment,2025-08-01,14192.03,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250801-2889
2890,1206,Rent Payment - Billing #1206,FRNT-SEP2025-2890,Credit,Rent Payment,2025-09-01,13848.37,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250901-2890
2891,1207,Rent Payment - Billing #1207,FRNT-OCT2025-2891,Credit,Rent Payment,2025-10-01,13680.15,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20251001-2891
2892,1208,Rent Payment - Billing #1208,FRNT-NOV2025-2892,Credit,Rent Payment,2025-11-01,14536.96,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20251101-2892
2893,1209,Rent Payment - Billing #1209,FRNT-DEC2025-2893,Credit,Rent Payment,2025-12-01,13730.34,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20251201-2893
2894,1210,Rent Payment - Billing #1210,FRNT-JAN2026-2894,Credit,Rent Payment,2026-01-01,12965.54,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20260101-2894
2895,1211,Move-Out Settlement - Billing #1211,FRNT-JAN2026-2895,Credit,Rent Payment,2026-01-01,-11042.46,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20260101-2895
2896,1212,Rent Payment - Billing #1212,FRNT-FEB2025-2896,Credit,Rent Payment,2025-02-01,13736.88,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250201-2896
2897,1213,Rent Payment - Billing #1213,FRNT-MAR2025-2897,Credit,Rent Payment,2025-03-01,13425.67,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2897
2898,1214,Rent Payment - Billing #1214,FRNT-APR2025-2898,Credit,Rent Payment,2025-04-01,13243.43,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2898
2899,1215,Move-Out Settlement - Billing #1215,FRNT-APR2025-2899,Credit,Rent Payment,2025-04-01,-11848.57,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2899
2900,1216,Rent Payment - Billing #1216,FRNT-MAR2025-2900,Credit,Rent Payment,2025-03-01,13425.67,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250301-2900
2901,1217,Rent Payment - Billing #1217,FRNT-APR2025-2901,Credit,Rent Payment,2025-04-01,13243.43,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2901
2902,1218,Rent Payment - Billing #1218,FRNT-MAY2025-2902,Credit,Rent Payment,2025-05-01,13173.67,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250501-2902
2903,1219,Move-Out Settlement - Billing #1219,FRNT-MAY2025-2903,Credit,Rent Payment,2025-05-01,-11918.33,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250501-2903
2904,1220,Rent Payment - Billing #1220,FRNT-MAR2025-2904,Credit,Rent Payment,2025-03-01,12148.97,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2904
2905,1221,Rent Payment - Billing #1221,FRNT-APR2025-2905,Credit,Rent Payment,2025-04-01,11916.36,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2905
2906,1222,Rent Payment - Billing #1222,FRNT-MAY2025-2906,Credit,Rent Payment,2025-05-01,11658.46,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250501-2906
2907,1223,Rent Payment - Billing #1223,FRNT-JUN2025-2907,Credit,Rent Payment,2025-06-01,11732.05,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250601-2907
2908,1224,Rent Payment - Billing #1224,FRNT-JUL2025-2908,Credit,Rent Payment,2025-07-01,11528.72,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250701-2908
2909,1225,Rent Payment - Billing #1225,FRNT-AUG2025-2909,Credit,Rent Payment,2025-08-01,11367.43,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250801-2909
2910,1226,Move-Out Settlement - Billing #1226,FRNT-AUG2025-2910,Credit,Rent Payment,2025-08-01,-10762.57,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250801-2910
2911,1227,Rent Payment - Billing #1227,FRNT-MAR2025-2911,Credit,Rent Payment,2025-03-01,12948.02,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250301-2911
2912,1228,Rent Payment - Billing #1228,FRNT-APR2025-2912,Credit,Rent Payment,2025-04-01,12025.75,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2912
2913,1229,Rent Payment - Billing #1229,FRNT-MAY2025-2913,Credit,Rent Payment,2025-05-01,11728.02,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250501-2913
2914,1230,Move-Out Settlement - Billing #1230,FRNT-MAY2025-2914,Credit,Rent Payment,2025-05-01,-9121.98,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250501-2914
2915,1231,Rent Payment - Billing #1231,FRNT-MAR2025-2915,Credit,Rent Payment,2025-03-01,14267.80,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250301-2915
2916,1232,Rent Payment - Billing #1232,FRNT-APR2025-2916,Credit,Rent Payment,2025-04-01,14050.34,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Maya,OR-20250401-2916
2917,1233,Rent Payment - Billing #1233,FRNT-MAY2025-2917,Credit,Rent Payment,2025-05-01,12776.12,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250501-2917
2918,1234,Move-Out Settlement - Billing #1234,FRNT-MAY2025-2918,Credit,Rent Payment,2025-05-01,-10417.88,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250501-2918
2919,1235,Move-In Payment - Billing #1235,FRNT-FEB2025-2919,Credit,Rent Payment,2025-02-01,25626.00,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250201-2919
2920,1236,Rent Payment - Billing #1236,FRNT-MAR2025-2920,Credit,Rent Payment,2025-03-01,14379.44,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,GCash,OR-20250301-2920
2921,1237,Rent Payment - Billing #1237,FRNT-APR2025-2921,Credit,Rent Payment,2025-04-01,14364.33,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Cash,OR-20250401-2921
2922,1238,Rent Payment - Billing #1238,FRNT-MAY2025-2922,Credit,Rent Payment,2025-05-01,13960.20,f,2026-05-07 21:29:39,2026-05-07 21:29:39,,Bank Transfer,OR-20250501-2922
2923,1239,Move-Out Settlement - Billing #1239,FRNT-MAY2025-2923,Credit,Rent Payment,2025-05-01,-12165.80,f,2026-05-07 21:29:39,2026-05-07 21:29:40,,Bank Transfer,OR-20250501-2923
2924,1240,Rent Payment - Billing #1240,FRNT-MAR2025-2924,Credit,Rent Payment,2025-03-01,9270.15,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Bank Transfer,OR-20250301-2924
2925,1241,Rent Payment - Billing #1241,FRNT-APR2025-2925,Credit,Rent Payment,2025-04-01,8657.09,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Cash,OR-20250401-2925
2926,1242,Rent Payment - Billing #1242,FRNT-MAY2025-2926,Credit,Rent Payment,2025-05-01,8959.13,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Cash,OR-20250501-2926
2927,1243,Rent Payment - Billing #1243,FRNT-JUN2025-2927,Credit,Rent Payment,2025-06-01,9478.87,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Maya,OR-20250601-2927
2928,1244,Rent Payment - Billing #1244,FRNT-JUL2025-2928,Credit,Rent Payment,2025-07-01,9154.27,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,GCash,OR-20250701-2928
2929,1245,Rent Payment - Billing #1245,FRNT-AUG2025-2929,Credit,Rent Payment,2025-08-01,8297.50,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Maya,OR-20250801-2929
2930,1246,Move-Out Settlement - Billing #1246,FRNT-AUG2025-2930,Credit,Rent Payment,2025-08-01,-6184.50,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,GCash,OR-20250801-2930
2931,1247,Rent Payment - Billing #1247,FRNT-APR2025-2931,Credit,Rent Payment,2025-04-01,15399.60,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,GCash,OR-20250401-2931
2932,1248,Rent Payment - Billing #1248,FRNT-MAY2025-2932,Credit,Rent Payment,2025-05-01,15118.86,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Bank Transfer,OR-20250501-2932
2933,1249,Rent Payment - Billing #1249,FRNT-JUN2025-2933,Credit,Rent Payment,2025-06-01,14864.36,f,2026-05-07 21:29:40,2026-05-07 21:29:40,,Cash,OR-20250601-2933
