table,data_json
maintenance_logs,"{""log_id"": ""74"", ""request_id"": ""76"", ""completion_date"": ""2021-04-02"", ""cost"": ""7791.54"", ""created_at"": ""2021-04-02 00:00:00"", ""updated_at"": ""2021-04-02 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""75"", ""request_id"": ""77"", ""completion_date"": ""2021-04-21"", ""cost"": ""3205.24"", ""created_at"": ""2021-04-21 00:00:00"", ""updated_at"": ""2021-04-21 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""76"", ""request_id"": ""78"", ""completion_date"": ""2021-04-27"", ""cost"": ""3007.41"", ""created_at"": ""2021-04-27 00:00:00"", ""updated_at"": ""2021-04-27 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""77"", ""request_id"": ""79"", ""completion_date"": ""2021-05-01"", ""cost"": ""4366.67"", ""created_at"": ""2021-05-01 00:00:00"", ""updated_at"": ""2021-05-01 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""78"", ""request_id"": ""80"", ""completion_date"": ""2021-04-22"", ""cost"": ""1134.10"", ""created_at"": ""2021-04-22 00:00:00"", ""updated_at"": ""2021-04-22 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""79"", ""request_id"": ""81"", ""completion_date"": ""2021-04-25"", ""cost"": ""6700.89"", ""created_at"": ""2021-04-25 00:00:00"", ""updated_at"": ""2021-04-25 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""80"", ""request_id"": ""82"", ""completion_date"": ""2021-04-09"", ""cost"": ""835.26"", ""created_at"": ""2021-04-09 00:00:00"", ""updated_at"": ""2021-04-09 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""81"", ""request_id"": ""83"", ""completion_date"": ""2021-04-17"", ""cost"": ""5019.60"", ""created_at"": ""2021-04-17 00:00:00"", ""updated_at"": ""2021-04-17 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""82"", ""request_id"": ""84"", ""completion_date"": ""2021-04-05"", ""cost"": ""2359.73"", ""created_at"": ""2021-04-05 00:00:00"", ""updated_at"": ""2021-04-05 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""83"", ""request_id"": ""85"", ""completion_date"": ""2021-04-16"", ""cost"": ""3171.40"", ""created_at"": ""2021-04-16 00:00:00"", ""updated_at"": ""2021-04-16 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""84"", ""request_id"": ""86"", ""completion_date"": ""2021-04-21"", ""cost"": ""5314.88"", ""created_at"": ""2021-04-21 00:00:00"", ""updated_at"": ""2021-04-21 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""85"", ""request_id"": ""87"", ""completion_date"": ""2021-04-08"", ""cost"": ""3837.74"", ""created_at"": ""2021-04-08 00:00:00"", ""updated_at"": ""2021-04-08 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""86"", ""request_id"": ""88"", ""completion_date"": ""2021-04-20"", ""cost"": ""6758.24"", ""created_at"": ""2021-04-20 00:00:00"", ""updated_at"": ""2021-04-20 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""87"", ""request_id"": ""89"", ""completion_date"": ""2021-04-14"", ""cost"": ""2278.29"", ""created_at"": ""2021-04-14 00:00:00"", ""updated_at"": ""2021-04-14 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""88"", ""request_id"": ""90"", ""completion_date"": ""2021-04-26"", ""cost"": ""7954.36"", ""created_at"": ""2021-04-26 00:00:00"", ""updated_at"": ""2021-04-26 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""89"", ""request_id"": ""91"", ""completion_date"": ""2021-04-22"", ""cost"": ""4929.65"", ""created_at"": ""2021-04-22 00:00:00"", ""updated_at"": ""2021-04-22 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""90"", ""request_id"": ""92"", ""completion_date"": ""2021-04-24"", ""cost"": ""1936.04"", ""created_at"": ""2021-04-24 00:00:00"", ""updated_at"": ""2021-04-24 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""91"", ""request_id"": ""93"", ""completion_date"": ""2021-05-02"", ""cost"": ""1832.28"", ""created_at"": ""2021-05-02 00:00:00"", ""updated_at"": ""2021-05-02 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""92"", ""request_id"": ""94"", ""completion_date"": ""2021-05-09"", ""cost"": ""4203.59"", ""created_at"": ""2021-05-09 00:00:00"", ""updated_at"": ""2021-05-09 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""93"", ""request_id"": ""95"", ""completion_date"": ""2021-04-16"", ""cost"": ""7294.74"", ""created_at"": ""2021-04-16 00:00:00"", ""updated_at"": ""2021-04-16 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""94"", ""request_id"": ""96"", ""completion_date"": ""2021-04-18"", ""cost"": ""2002.50"", ""created_at"": ""2021-04-18 00:00:00"", ""updated_at"": ""2021-04-18 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""95"", ""request_id"": ""97"", ""completion_date"": ""2021-04-24"", ""cost"": ""4299.93"", ""created_at"": ""2021-04-24 00:00:00"", ""updated_at"": ""2021-04-24 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""96"", ""request_id"": ""98"", ""completion_date"": ""2021-04-22"", ""cost"": ""5773.57"", ""created_at"": ""2021-04-22 00:00:00"", ""updated_at"": ""2021-04-22 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""97"", ""request_id"": ""99"", ""completion_date"": ""2021-04-12"", ""cost"": ""2517.00"", ""created_at"": ""2021-04-12 00:00:00"", ""updated_at"": ""2021-04-12 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""98"", ""request_id"": ""100"", ""completion_date"": ""2021-04-23"", ""cost"": ""6144.38"", ""created_at"": ""2021-04-23 00:00:00"", ""updated_at"": ""2021-04-23 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""99"", ""request_id"": ""101"", ""completion_date"": ""2021-04-29"", ""cost"": ""7182.57"", ""created_at"": ""2021-04-29 00:00:00"", ""updated_at"": ""2021-04-29 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""100"", ""request_id"": ""102"", ""completion_date"": ""2021-05-11"", ""cost"": ""3875.57"", ""created_at"": ""2021-05-11 00:00:00"", ""updated_at"": ""2021-05-11 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""101"", ""request_id"": ""103"", ""completion_date"": ""2021-05-21"", ""cost"": ""4300.55"", ""created_at"": ""2021-05-21 00:00:00"", ""updated_at"": ""2021-05-21 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""102"", ""request_id"": ""104"", ""completion_date"": ""2021-05-08"", ""cost"": ""4062.86"", ""created_at"": ""2021-05-08 00:00:00"", ""updated_at"": ""2021-05-08 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""103"", ""request_id"": ""105"", ""completion_date"": ""2021-06-06"", ""cost"": ""4181.72"", ""created_at"": ""2021-06-06 00:00:00"", ""updated_at"": ""2021-06-06 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""104"", ""request_id"": ""106"", ""completion_date"": ""2021-05-12"", ""cost"": ""499.17"", ""created_at"": ""2021-05-12 00:00:00"", ""updated_at"": ""2021-05-12 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""105"", ""request_id"": ""107"", ""completion_date"": ""2021-05-25"", ""cost"": ""7100.74"", ""created_at"": ""2021-05-25 00:00:00"", ""updated_at"": ""2021-05-25 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""106"", ""request_id"": ""108"", ""completion_date"": ""2021-05-23"", ""cost"": ""1123.98"", ""created_at"": ""2021-05-23 00:00:00"", ""updated_at"": ""2021-05-23 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""107"", ""request_id"": ""109"", ""completion_date"": ""2021-05-04"", ""cost"": ""1765.07"", ""created_at"": ""2021-05-04 00:00:00"", ""updated_at"": ""2021-05-04 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""108"", ""request_id"": ""110"", ""completion_date"": ""2021-05-15"", ""cost"": ""6108.64"", ""created_at"": ""2021-05-15 00:00:00"", ""updated_at"": ""2021-05-15 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""109"", ""request_id"": ""111"", ""completion_date"": ""2021-05-20"", ""cost"": ""6528.95"", ""created_at"": ""2021-05-20 00:00:00"", ""updated_at"": ""2021-05-20 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""110"", ""request_id"": ""112"", ""completion_date"": ""2021-05-20"", ""cost"": ""8415.21"", ""created_at"": ""2021-05-20 00:00:00"", ""updated_at"": ""2021-05-20 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""111"", ""request_id"": ""113"", ""completion_date"": ""2021-05-18"", ""cost"": ""2944.10"", ""created_at"": ""2021-05-18 00:00:00"", ""updated_at"": ""2021-05-18 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""112"", ""request_id"": ""114"", ""completion_date"": ""2021-05-14"", ""cost"": ""8825.12"", ""created_at"": ""2021-05-14 00:00:00"", ""updated_at"": ""2021-05-14 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""113"", ""request_id"": ""115"", ""completion_date"": ""2021-05-08"", ""cost"": ""1803.73"", ""created_at"": ""2021-05-08 00:00:00"", ""updated_at"": ""2021-05-08 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""114"", ""request_id"": ""116"", ""completion_date"": ""2021-05-27"", ""cost"": ""5435.51"", ""created_at"": ""2021-05-27 00:00:00"", ""updated_at"": ""2021-05-27 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""115"", ""request_id"": ""118"", ""completion_date"": ""2021-05-29"", ""cost"": ""7508.62"", ""created_at"": ""2021-05-29 00:00:00"", ""updated_at"": ""2021-05-29 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""116"", ""request_id"": ""119"", ""completion_date"": ""2021-06-01"", ""cost"": ""5550.65"", ""created_at"": ""2021-06-01 00:00:00"", ""updated_at"": ""2021-06-01 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""117"", ""request_id"": ""120"", ""completion_date"": ""2021-05-08"", ""cost"": ""2009.07"", ""created_at"": ""2021-05-08 00:00:00"", ""updated_at"": ""2021-05-08 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""118"", ""request_id"": ""121"", ""completion_date"": ""2021-05-10"", ""cost"": ""4923.61"", ""created_at"": ""2021-05-10 00:00:00"", ""updated_at"": ""2021-05-10 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""119"", ""request_id"": ""122"", ""completion_date"": ""2021-05-27"", ""cost"": ""4133.47"", ""created_at"": ""2021-05-27 00:00:00"", ""updated_at"": ""2021-05-27 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""120"", ""request_id"": ""123"", ""completion_date"": ""2021-05-17"", ""cost"": ""8653.23"", ""created_at"": ""2021-05-17 00:00:00"", ""updated_at"": ""2021-05-17 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""121"", ""request_id"": ""124"", ""completion_date"": ""2021-05-15"", ""cost"": ""5762.15"", ""created_at"": ""2021-05-15 00:00:00"", ""updated_at"": ""2021-05-15 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""122"", ""request_id"": ""126"", ""completion_date"": ""2021-06-02"", ""cost"": ""5371.03"", ""created_at"": ""2021-06-02 00:00:00"", ""updated_at"": ""2021-06-02 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""123"", ""request_id"": ""127"", ""completion_date"": ""2021-07-03"", ""cost"": ""6625.31"", ""created_at"": ""2021-07-03 00:00:00"", ""updated_at"": ""2021-07-03 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""124"", ""request_id"": ""128"", ""completion_date"": ""2021-06-13"", ""cost"": ""918.12"", ""created_at"": ""2021-06-13 00:00:00"", ""updated_at"": ""2021-06-13 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""125"", ""request_id"": ""129"", ""completion_date"": ""2021-06-11"", ""cost"": ""6303.07"", ""created_at"": ""2021-06-11 00:00:00"", ""updated_at"": ""2021-06-11 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""126"", ""request_id"": ""130"", ""completion_date"": ""2021-06-17"", ""cost"": ""1489.00"", ""created_at"": ""2021-06-17 00:00:00"", ""updated_at"": ""2021-06-17 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""127"", ""request_id"": ""131"", ""completion_date"": ""2021-06-07"", ""cost"": ""8716.31"", ""created_at"": ""2021-06-07 00:00:00"", ""updated_at"": ""2021-06-07 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""128"", ""request_id"": ""133"", ""completion_date"": ""2021-06-15"", ""cost"": ""1627.22"", ""created_at"": ""2021-06-15 00:00:00"", ""updated_at"": ""2021-06-15 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""129"", ""request_id"": ""134"", ""completion_date"": ""2021-06-30"", ""cost"": ""2841.10"", ""created_at"": ""2021-06-30 00:00:00"", ""updated_at"": ""2021-06-30 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""130"", ""request_id"": ""136"", ""completion_date"": ""2021-06-16"", ""cost"": ""8511.97"", ""created_at"": ""2021-06-16 00:00:00"", ""updated_at"": ""2021-06-16 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""131"", ""request_id"": ""137"", ""completion_date"": ""2021-07-04"", ""cost"": ""4041.48"", ""created_at"": ""2021-07-04 00:00:00"", ""updated_at"": ""2021-07-04 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""132"", ""request_id"": ""138"", ""completion_date"": ""2021-06-10"", ""cost"": ""3240.88"", ""created_at"": ""2021-06-10 00:00:00"", ""updated_at"": ""2021-06-10 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""133"", ""request_id"": ""139"", ""completion_date"": ""2021-07-02"", ""cost"": ""2194.11"", ""created_at"": ""2021-07-02 00:00:00"", ""updated_at"": ""2021-07-02 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""134"", ""request_id"": ""140"", ""completion_date"": ""2021-06-10"", ""cost"": ""2516.72"", ""created_at"": ""2021-06-10 00:00:00"", ""updated_at"": ""2021-06-10 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""135"", ""request_id"": ""141"", ""completion_date"": ""2021-06-21"", ""cost"": ""6483.46"", ""created_at"": ""2021-06-21 00:00:00"", ""updated_at"": ""2021-06-21 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""136"", ""request_id"": ""142"", ""completion_date"": ""2021-06-04"", ""cost"": ""2528.12"", ""created_at"": ""2021-06-04 00:00:00"", ""updated_at"": ""2021-06-04 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""137"", ""request_id"": ""143"", ""completion_date"": ""2021-07-01"", ""cost"": ""2609.76"", ""created_at"": ""2021-07-01 00:00:00"", ""updated_at"": ""2021-07-01 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
maintenance_logs,"{""log_id"": ""138"", ""request_id"": ""144"", ""completion_date"": ""2021-06-25"", ""cost"": ""2584.13"", ""created_at"": ""2021-06-25 00:00:00"", ""updated_at"": ""2021-06-25 00:00:00"", ""deleted_at"": """", ""description"": """", ""charged_to"": ""owner""}"
